frame	id	x	y
frame003.png	47	1013.4917985437295	913.6390152749636
frame003.png	48	1569.707363411837	475.575657883859
frame004_coreg.jpg	0	1027.5712479398742	947.4187634463351
frame004_coreg.jpg	1	1051.8465257943633	929.8870042008791
frame004_coreg.jpg	2	800.5720333897405	607.3640333185579
frame004_coreg.jpg	3	1053.3900283293788	1033.5160907468312
frame004_coreg.jpg	4	767.674418849886	664.9800910797271
frame004_coreg.jpg	5	1017.3971005574141	865.7324279449724
frame004_coreg.jpg	6	745.5119129551493	567.2143474608386
frame004_coreg.jpg	7	766.7992190555744	696.3561833816998
frame004_coreg.jpg	8	808.9175241650717	471.73319179094597
frame004_coreg.jpg	9	1025.1330626484023	669.3371976053834
frame004_coreg.jpg	10	829.1395111661793	1025.9723833462356
frame004_coreg.jpg	11	1016.5157880204249	824.0647980734923
frame004_coreg.jpg	12	855.3409200613422	1074.6054596580343
frame004_coreg.jpg	13	711.671121032666	791.7076760880518
frame004_coreg.jpg	14	830.6901274466404	456.8346575272184
frame004_coreg.jpg	15	1040.1997156253533	421.38286569606555
frame004_coreg.jpg	16	780.6027628497243	670.5147223879675
frame004_coreg.jpg	18	1242.593773097467	1048.0762823185128
frame004_coreg.jpg	19	773.2447978691357	635.4479095713639
frame004_coreg.jpg	20	806.0162472218125	1045.467121121194
frame004_coreg.jpg	22	1170.6161466796468	611.1599202769569
frame004_coreg.jpg	23	1172.6057530760907	592.7727480959156
frame004_coreg.jpg	24	1063.7380023247536	595.5537828121574
frame004_coreg.jpg	26	1220.6140612663655	103.04582646208064
frame004_coreg.jpg	27	1064.7657627156316	568.4291957611839
frame004_coreg.jpg	28	578.3081847651424	697.0615222786989
frame004_coreg.jpg	29	1005.1449478706386	562.1950921505838
frame004_coreg.jpg	30	1227.7017441548428	399.34432814036893
frame004_coreg.jpg	31	1538.5672295407512	859.3544259681013
frame004_coreg.jpg	32	1226.6757777089456	978.7353385154714
frame004_coreg.jpg	36	832.964017629233	526.3358865765077
frame004_coreg.jpg	37	1531.0536288565772	292.8479018213425
frame004_coreg.jpg	39	1302.8181551008997	917.396457728071
frame004_coreg.jpg	40	1313.9377815843795	978.8748645321955
frame004_coreg.jpg	41	1521.332527767381	235.95629273178884
frame004_coreg.jpg	44	1209.014906428851	162.35984375095165
frame004_coreg.jpg	45	1608.7095753339154	83.40848245635527
frame004_coreg.jpg	47	1012.429269460488	920.5827041951535
frame004_coreg.jpg	48	1568.8336986805148	478.2606088331771
frame008_coreg.jpg	50	1017.3685384524656	891.7094325274148
frame008_coreg.jpg	51	1027.486721678994	982.9239380234278
frame008_coreg.jpg	52	1052.0316543966555	953.8401457238958
frame008_coreg.jpg	53	766.7380301413601	726.4393096960807
frame008_coreg.jpg	54	1017.2829136911676	855.9399833220455
frame008_coreg.jpg	55	810.3142674267515	493.3253972824193
frame008_coreg.jpg	56	1056.4869473956978	1053.0062951346586
frame008_coreg.jpg	57	1025.7782788641919	691.7883019394185
frame008_coreg.jpg	58	766.8938723176973	693.1312346610956
frame008_coreg.jpg	59	799.4604170703312	630.5383112667369
frame008_coreg.jpg	60	746.5719994017962	590.6836587650334
frame008_coreg.jpg	61	829.5158310994756	1061.4199515210048
frame008_coreg.jpg	62	829.8566306911073	484.5883764181242
frame008_coreg.jpg	63	780.61864146155	698.9459417480446
frame008_coreg.jpg	64	1066.6388469470069	594.4381852116783
frame008_coreg.jpg	65	1041.3165834915974	445.730298625248
frame008_coreg.jpg	66	711.8373289372896	816.4835156299514
frame008_coreg.jpg	67	582.2773273851685	718.8718488527811
frame008_coreg.jpg	68	1064.7112027131031	618.7551457695844
frame008_coreg.jpg	69	806.5128183080699	1076.9466220158147
frame008_coreg.jpg	70	1172.4364005590066	634.5628203338161
frame008_coreg.jpg	71	1601.0564309251079	46.82475189183151
frame008_coreg.jpg	72	1245.048638988702	1069.3819244369747
frame008_coreg.jpg	73	1174.3457860650203	612.1294183571913
frame008_coreg.jpg	74	1005.2307594963953	585.654366370497
frame008_coreg.jpg	75	1224.2724603776583	128.04548709743506
frame008_coreg.jpg	76	1597.9536165614404	424.68975019409095
frame008_coreg.jpg	77	1588.1189280536132	219.58136824852136
frame008_coreg.jpg	78	773.8896630733848	660.8480592752614
frame008_coreg.jpg	79	1224.9299547997964	247.76097315395668
frame008_coreg.jpg	80	1230.6791376421543	414.0287958860498
frame008_coreg.jpg	81	1547.3331818152956	821.9753930926161
frame008_coreg.jpg	82	1503.5919485684542	280.10867333165174
frame008_coreg.jpg	83	1562.075222789605	380.1437782898481
frame008_coreg.jpg	84	1597.4761384680696	67.32924551965857
frame008_coreg.jpg	85	1519.2695027573036	806.4909422246401
frame008_coreg.jpg	86	1211.7405089757533	179.27187976634968
frame008_coreg.jpg	87	1595.7032767478527	453.5865009608942
frame008_coreg.jpg	88	1305.237987556366	941.4616260163563
frame008_coreg.jpg	89	1610.7094640285468	766.7453226888964
frame008_coreg.jpg	90	1540.760824133624	859.0566176831455
frame008_coreg.jpg	91	1583.2452336707147	456.63150087535905
frame009_coreg.jpg	50	1016.4605184920074	898.4449937010388
frame009_coreg.jpg	51	1026.5996230206752	989.7740424112151
frame009_coreg.jpg	52	1050.828552796822	959.8320557683828
frame009_coreg.jpg	53	766.4566659480568	733.4704897663981
frame009_coreg.jpg	54	1016.6842833468481	862.5313576602738
frame009_coreg.jpg	55	809.7948491470855	500.4009290421312
frame009_coreg.jpg	56	1055.6660789680705	1060.0752034994061
frame009_coreg.jpg	57	1024.718574664154	698.675259643988
frame009_coreg.jpg	58	766.8019896932362	700.0872977534568
frame009_coreg.jpg	59	798.7211463194379	638.2806634994004
frame009_coreg.jpg	60	746.4936337555671	597.2915777116713
frame009_coreg.jpg	61	828.6303059239292	1069.1425424926551
frame009_coreg.jpg	62	829.706547404212	491.2846148826476
frame009_coreg.jpg	63	780.6880045609552	705.9247824062709
frame009_coreg.jpg	64	1065.7947432782207	600.9848357724375
frame009_coreg.jpg	65	1040.5834805112759	452.3654227781533
frame009_coreg.jpg	66	711.2725051372659	823.6721419179513
frame009_coreg.jpg	67	583.2490734498264	724.0691396372529
frame009_coreg.jpg	68	1063.572101009578	624.9780314681684
frame009_coreg.jpg	70	1171.3860108526785	640.500608632223
frame009_coreg.jpg	72	1244.032518173995	1075.2655781518554
frame009_coreg.jpg	73	1173.2456659101324	618.0304102713658
frame009_coreg.jpg	74	1004.6406617604861	591.1969704155781
frame009_coreg.jpg	75	1223.3283102784035	133.96929747037802
frame009_coreg.jpg	76	1596.9121199826025	426.43200008841984
frame009_coreg.jpg	77	1586.1145604854357	221.55883901407879
frame009_coreg.jpg	78	773.347488048287	667.8822953208627
frame009_coreg.jpg	79	1223.9284185447732	253.6320844907143
frame009_coreg.jpg	80	1229.7332724653274	420.0065277103648
frame009_coreg.jpg	82	1502.456224517848	283.9903944862185
frame009_coreg.jpg	83	1560.7976039277046	382.6921327788484
frame009_coreg.jpg	84	1596.188599665768	69.36114393913704
frame009_coreg.jpg	86	1210.6569859951444	185.11906686412226
frame009_coreg.jpg	88	1303.4180307526542	948.3861010285734
frame013_coreg.jpg	93	1024.85917976301	729.9113936979487
frame013_coreg.jpg	94	1017.451156878123	923.6432779893296
frame013_coreg.jpg	95	1028.5647901168797	1008.1862864724225
frame013_coreg.jpg	96	809.3520506032337	527.3683544434168
frame013_coreg.jpg	97	1017.3611014585823	888.722481507087
frame013_coreg.jpg	98	798.380393816176	668.5830619015433
frame013_coreg.jpg	99	746.4910799484462	626.7662181429089
frame013_coreg.jpg	100	1051.1667994333088	980.0001347007908
frame013_coreg.jpg	101	1006.2135787281895	611.8970150333954
frame013_coreg.jpg	102	829.8758522755057	519.5941924562514
frame013_coreg.jpg	103	1057.667598161106	1086.7262667898963
frame013_coreg.jpg	104	765.5522251802063	762.7891143721316
frame013_coreg.jpg	105	781.4365883321782	735.1950965026077
frame013_coreg.jpg	106	767.7262530387361	725.4536030768107
frame013_coreg.jpg	107	711.4958527207821	852.2037328992039
frame013_coreg.jpg	108	1171.5515292494658	664.8347979629839
frame013_coreg.jpg	109	1173.454519593616	646.2805335662856
frame013_coreg.jpg	110	1041.2887227947203	476.85132483264806
frame013_coreg.jpg	111	1062.8109722910528	655.7580328190454
frame013_coreg.jpg	112	588.0717924023041	742.5136218335379
frame013_coreg.jpg	113	1065.696660370121	626.5425354321599
frame013_coreg.jpg	114	1224.997203190872	150.1137214392852
frame013_coreg.jpg	115	1231.5565277890555	442.3896984827513
frame013_coreg.jpg	116	1604.814104033839	64.10436325466458
frame013_coreg.jpg	117	771.7766447047344	699.9613472431386
frame013_coreg.jpg	118	1607.7199775048653	775.7331219081788
frame013_coreg.jpg	119	1225.6491962072946	277.44177363597896
frame013_coreg.jpg	120	1581.9341931086415	217.67433872854758
frame013_coreg.jpg	121	1615.5737866014142	194.87681841175709
frame013_coreg.jpg	122	1594.805130751568	47.98805032131531
frame013_coreg.jpg	123	1562.5208440257747	803.1508468985613
frame013_coreg.jpg	124	1060.8334218489038	639.1928917325909
frame013_coreg.jpg	125	1305.676247309866	968.7094084247585
frame013_coreg.jpg	126	1213.4409563851339	206.16568236263788
frame013_coreg.jpg	127	1582.6144427337822	396.9021635727536
frame013_coreg.jpg	128	1467.8333942444033	276.61648510648206
frame013_coreg.jpg	129	1474.091633617863	149.10164144874204
frame013_coreg.jpg	130	829.8430893516211	592.518179848726
frame013_coreg.jpg	131	1521.7449045808025	235.78331140288537
frame013_coreg.jpg	132	798.4536047303642	642.2386936300536
frame013_coreg.jpg	133	1023.4708942176385	961.7644047084217
frame013_coreg.jpg	134	1228.5200684297172	1036.4642788422498
frame013_coreg.jpg	135	1487.2122963367706	158.94129387039834
frame013_coreg.jpg	136	499.4375957972974	466.2155150140568
frame013_coreg.jpg	137	1533.6339827317825	863.961551239719
frame013_coreg.jpg	138	1579.3013162833167	1061.1723718340502
frame013_coreg.jpg	139	1457.877417762944	259.79152230514455
frame013_coreg.jpg	140	1558.0253541094553	897.7132237919996
frame013_coreg.jpg	141	1562.1531068169488	372.17299398618866
frame013_coreg.jpg	142	1612.737007883721	81.2708931433292
frame013_coreg.jpg	143	1590.9963840359221	386.8608451816666
frame013_coreg.jpg	144	1581.1318133849954	465.5920378868277
frame013_coreg.jpg	145	1528.262066212671	851.7919100282347
frame014_coreg.jpg	93	1024.3836254589849	736.7365046790015
frame014_coreg.jpg	94	1016.7988338289782	930.3635510148792
frame014_coreg.jpg	95	1027.735146749369	1014.2633024333032
frame014_coreg.jpg	96	809.1450763640339	533.8912068238094
frame014_coreg.jpg	97	1016.8117791928003	895.5997357820872
frame014_coreg.jpg	98	797.7647486137561	675.68315753026
frame014_coreg.jpg	99	746.4554776934094	633.404745454674
frame014_coreg.jpg	100	1050.2981938782784	985.86194979779
frame014_coreg.jpg	101	1005.655804641747	617.6001899992895
frame014_coreg.jpg	104	765.1623550128911	769.7285462447297
frame014_coreg.jpg	105	781.4323953911392	742.296462431117
frame014_coreg.jpg	106	767.4680323731061	732.3212165901145
frame014_coreg.jpg	107	711.2502484813351	859.1121968929726
frame014_coreg.jpg	108	1170.7356218332288	670.6310546789941
frame014_coreg.jpg	109	1172.5413617615648	652.0903341558201
frame014_coreg.jpg	110	1041.0161484493376	482.87305480052976
frame014_coreg.jpg	111	1062.089995612319	662.4459032115326
frame014_coreg.jpg	112	589.1597559212373	747.8397813554294
frame014_coreg.jpg	113	1064.875021886575	632.5240741467692
frame014_coreg.jpg	114	1224.7212325810428	156.04601268995907
frame014_coreg.jpg	115	1230.6120120689939	448.32295144440695
frame014_coreg.jpg	116	1603.7598102225618	66.0445668901433
frame014_coreg.jpg	117	771.5298249446421	707.0147890499768
frame014_coreg.jpg	118	1606.4495692252408	776.6545692446995
frame014_coreg.jpg	119	1224.6417567805977	283.5067840040648
frame014_coreg.jpg	124	1059.949607896712	645.9444854180335
frame014_coreg.jpg	125	1304.740089248443	974.6006722325855
frame014_coreg.jpg	126	1213.315125385131	211.9069968809995
frame014_coreg.jpg	129	1473.1054050768998	152.21683607256114
frame014_coreg.jpg	130	829.1628827719409	600.3358880966573
frame014_coreg.jpg	132	797.6562689204467	650.0201629344083
frame014_coreg.jpg	133	1022.4867922357328	968.8822698716579
frame014_coreg.jpg	134	1227.4207620937932	1041.6974322692922
frame014_coreg.jpg	135	1486.1492457280142	162.26224742716715
frame014_coreg.jpg	140	1556.9661301391266	900.9131260580775
frame014_coreg.jpg	141	1561.132152471897	374.4172604651038
frame018_coreg.jpg	147	1017.5452564303772	957.7254117270113
frame018_coreg.jpg	148	1049.3597860124457	1015.3681119375806
frame018_coreg.jpg	149	1017.4484857817148	922.6432807954503
frame018_coreg.jpg	150	1024.911117390377	759.3155222108509
frame018_coreg.jpg	151	809.3431992970924	561.4084089703961
frame018_coreg.jpg	152	1025.7495158239408	1049.8033237504228
frame018_coreg.jpg	153	765.3103267844228	800.2391830838384
frame018_coreg.jpg	154	830.8513443281837	548.7585587529882
frame018_coreg.jpg	155	1005.2560355953486	644.0015350849279
frame018_coreg.jpg	156	797.2474381905974	711.6036082025764
frame018_coreg.jpg	157	746.3938851694409	657.0345811246501
frame018_coreg.jpg	158	766.5365236329361	762.7832592365947
frame018_coreg.jpg	159	782.2479769305994	767.611621244542
frame018_coreg.jpg	160	710.0709275331249	893.0741950461992
frame018_coreg.jpg	161	1061.88836141623	685.0183981225
frame018_coreg.jpg	162	1064.7557141789557	650.8886699806548
frame018_coreg.jpg	163	1172.5799463045814	676.5704637796209
frame018_coreg.jpg	164	1041.2713926168226	508.9200158589432
frame018_coreg.jpg	165	1170.6916031594337	695.1535819861547
frame018_coreg.jpg	166	593.8006322887179	770.1460443481765
frame018_coreg.jpg	167	1226.6231736958416	181.10268644461723
frame018_coreg.jpg	168	1060.8799667501512	668.4288739237905
frame018_coreg.jpg	169	828.8184903167335	625.6112749282971
frame018_coreg.jpg	170	1231.4740930842836	470.725084766171
frame018_coreg.jpg	171	1603.1438381029825	745.5972289019741
frame018_coreg.jpg	172	1518.5760959933332	240.84967799606295
frame018_coreg.jpg	173	770.6357113438639	733.2866591453278
frame018_coreg.jpg	174	1552.1858861664505	802.990694323983
frame018_coreg.jpg	175	1305.249278996395	1003.1394730737305
frame018_coreg.jpg	176	1226.4171620000952	304.0836229701308
frame018_coreg.jpg	177	1607.2260276493364	1013.6789875810623
frame018_coreg.jpg	178	1215.1281884034545	235.95638329409599
frame018_coreg.jpg	179	1417.7499935431895	223.423222520418
frame018_coreg.jpg	180	1551.696809947458	297.43299177323365
frame018_coreg.jpg	181	1227.9055273725548	1062.979315092409
frame018_coreg.jpg	182	1586.330249268401	461.5913971337832
frame018_coreg.jpg	183	1316.4502497855651	1065.5212379176546
frame018_coreg.jpg	184	1527.9193607674981	235.68223795131894
frame018_coreg.jpg	185	1589.8875926083786	394.8482242558189
frame018_coreg.jpg	186	1407.8110711588497	210.57226677324286
frame019_coreg.jpg	147	1017.6666892169864	964.8770205533262
frame019_coreg.jpg	148	1048.7723902062455	1022.3187660978724
frame019_coreg.jpg	149	1017.3425636771564	929.5368115659678
frame019_coreg.jpg	150	1024.9491665598862	766.1042248903693
frame019_coreg.jpg	151	809.2258211161401	568.1361671129437
frame019_coreg.jpg	152	1025.6934662709955	1056.6769288284058
frame019_coreg.jpg	153	765.417849810601	807.5188059830562
frame019_coreg.jpg	154	830.6611305096327	555.661752057559
frame019_coreg.jpg	155	1005.1901789244105	649.8355369217239
frame019_coreg.jpg	156	797.2452332523983	719.2562085726571
frame019_coreg.jpg	157	746.2026685697267	663.6852006084275
frame019_coreg.jpg	158	766.4501226120053	770.5422314972936
frame019_coreg.jpg	159	782.464158274111	775.3688753074277
frame019_coreg.jpg	160	710.1283312985331	901.0829748187153
frame019_coreg.jpg	161	1061.6885059364379	691.9045883854999
frame019_coreg.jpg	162	1064.7051755081384	656.8590922989976
frame019_coreg.jpg	163	1172.6837818741826	682.4338757840342
frame019_coreg.jpg	164	1041.1875147360483	515.6022746440863
frame019_coreg.jpg	165	1170.6963276112065	701.0565384163515
frame019_coreg.jpg	166	595.0234338545004	775.6690103114414
frame019_coreg.jpg	167	1226.6726657183237	186.12804887683956
frame019_coreg.jpg	168	1060.7828237736842	675.2472608139301
frame019_coreg.jpg	169	828.4336457211064	632.5926469930649
frame019_coreg.jpg	170	1231.5742676503448	476.53321705775556
frame019_coreg.jpg	171	1603.299626145095	747.6466173810863
frame019_coreg.jpg	173	770.5652636529021	741.0749659868727
frame019_coreg.jpg	174	1552.1853746435945	805.9729074650636
frame019_coreg.jpg	175	1305.323778851423	1009.3937651300428
frame019_coreg.jpg	176	1226.4514266560861	309.8486916720159
frame019_coreg.jpg	177	1609.3342105426204	1013.7894880491331
frame019_coreg.jpg	178	1215.1806530578785	241.13692032129973
frame019_coreg.jpg	179	1417.2525986988335	227.49509668873384
frame019_coreg.jpg	180	1551.5526962594895	300.33482728281695
frame019_coreg.jpg	181	1228.0601464567474	1070.111243287088
frame019_coreg.jpg	182	1586.6507166804909	464.5842507808628
frame019_coreg.jpg	183	1316.3709375309627	1071.610716532763
frame019_coreg.jpg	186	1406.868542054481	215.45615270587314
frame023_coreg.jpg	188	1018.5133265244663	951.7020582823297
frame023_coreg.jpg	189	1026.8365731835893	1075.3172449924546
frame023_coreg.jpg	190	1018.620338431693	987.9378421258284
frame023_coreg.jpg	191	1024.9892444572833	797.6588564228155
frame023_coreg.jpg	192	1048.4992801804904	1041.7628051479494
frame023_coreg.jpg	193	809.3109441892882	594.4880229060227
frame023_coreg.jpg	194	1005.27652568459	673.2285901805656
frame023_coreg.jpg	195	830.8300688731515	582.7902548458212
frame023_coreg.jpg	196	765.0427560821375	836.8403243650619
frame023_coreg.jpg	197	747.2408723496054	690.2805749551238
frame023_coreg.jpg	198	796.096245016206	749.8474025263475
frame023_coreg.jpg	199	766.302542584689	799.2451834189458
frame023_coreg.jpg	200	783.0123915529358	804.0712156741238
frame023_coreg.jpg	201	516.7106173076832	187.5393847291948
frame023_coreg.jpg	202	1064.815004881294	683.0722200837231
frame023_coreg.jpg	203	1170.8197243176971	721.6114210547789
frame023_coreg.jpg	204	710.6856404134169	926.0991941020504
frame023_coreg.jpg	205	1043.214988067123	536.1202936184228
frame023_coreg.jpg	206	1172.6955631405986	702.9973167369966
frame023_coreg.jpg	207	1060.9955540098272	722.158719001696
frame023_coreg.jpg	208	1228.3232416582264	207.00425667588252
frame023_coreg.jpg	209	1429.7978658869633	232.23688254725312
frame023_coreg.jpg	210	769.4417925648572	770.6383777843364
frame023_coreg.jpg	211	1231.420699702045	499.03970784114404
frame023_coreg.jpg	212	1060.9446610449427	700.6436741159517
frame023_coreg.jpg	213	1592.8444803413117	413.7637894270364
frame023_coreg.jpg	214	826.7854485198136	662.6510183414483
frame023_coreg.jpg	215	1516.018458056919	857.6090898210791
frame023_coreg.jpg	216	1490.307914167056	157.87320987947237
frame023_coreg.jpg	217	1305.7826576341274	1033.6623101495752
frame023_coreg.jpg	218	1526.1053325594785	285.7878391719013
frame023_coreg.jpg	219	1572.4340882495899	378.05536218183465
frame023_coreg.jpg	220	1215.907525522708	258.7382434269134
frame023_coreg.jpg	221	1485.0347068072397	222.34485813506444
frame023_coreg.jpg	222	1555.2374804922251	800.0298424717947
frame023_coreg.jpg	223	794.2885659061576	715.5324293405258
frame023_coreg.jpg	224	1427.938669691418	221.2638773738695
frame023_coreg.jpg	225	1228.2103279089347	328.69090822325245
frame023_coreg.jpg	226	1580.2241266563437	440.72968056589866
frame023_coreg.jpg	227	1460.4598438231205	19.351775224653466
frame023_coreg.jpg	228	1464.9231491005125	147.2589665652572
frame023_coreg.jpg	229	1541.9601908049044	808.847229073509
frame023_coreg.jpg	230	1553.758189781518	386.192622291054
frame024_coreg.jpg	188	1019.2959664495286	958.8634126357117
frame024_coreg.jpg	190	1019.2595776083003	994.9876401786242
frame024_coreg.jpg	191	1025.792997258314	804.6170078665472
frame024_coreg.jpg	192	1049.2701910185838	1048.6783250812182
frame024_coreg.jpg	193	809.6016858466758	601.0991754976145
frame024_coreg.jpg	194	1006.1037667046168	679.2106538349777
frame024_coreg.jpg	195	830.9873158526668	589.6907788252054
frame024_coreg.jpg	196	764.9770517075664	844.4921953146602
frame024_coreg.jpg	197	747.5863466569172	697.1289636433371
frame024_coreg.jpg	198	796.1238182842487	757.6862127068889
frame024_coreg.jpg	199	766.4502809627032	806.8923312299435
frame024_coreg.jpg	200	783.2811620400713	811.7210514566789
frame024_coreg.jpg	201	516.9858975045954	194.466781315263
frame024_coreg.jpg	202	1065.450632157746	689.9598168992065
frame024_coreg.jpg	203	1171.8289414705002	727.7262968199411
frame024_coreg.jpg	204	710.9318528384786	933.2827902570034
frame024_coreg.jpg	205	1043.9595481847298	542.0303222441765
frame024_coreg.jpg	206	1173.4582730287957	708.9597806076018
frame024_coreg.jpg	207	1061.6957872007451	729.1023534922674
frame024_coreg.jpg	208	1229.441771716108	211.9071305316761
frame024_coreg.jpg	209	1430.9005292718443	235.11638423852173
frame024_coreg.jpg	210	769.5580380116132	778.2697080092195
frame024_coreg.jpg	211	1232.6486116382532	504.8623420702062
frame024_coreg.jpg	212	1061.8482465709594	707.1759865024173
frame024_coreg.jpg	214	826.6793616442728	669.6506909214967
frame024_coreg.jpg	215	1518.566152408751	860.7992399483121
frame024_coreg.jpg	216	1492.3860475926272	159.76266801026827
frame024_coreg.jpg	217	1307.151401016592	1040.7839151824544
frame024_coreg.jpg	218	1528.2279547752441	286.4864693597648
frame024_coreg.jpg	219	1574.2933275508096	380.0766789327514
frame024_coreg.jpg	220	1217.0754593397792	263.7204119907374
frame024_coreg.jpg	222	1557.3559116232916	802.0564129785878
frame024_coreg.jpg	223	794.2173033988859	723.2045231662548
frame024_coreg.jpg	224	1428.9246398743862	224.95374137219642
frame024_coreg.jpg	225	1229.3297036483973	333.6386970794499
frame028_coreg.jpg	232	1019.6011430764503	985.9229307897515
frame028_coreg.jpg	233	830.7875500634057	616.8452450934287
frame028_coreg.jpg	234	1019.7359361901828	1028.4282245807494
frame028_coreg.jpg	235	1026.0492562665765	832.2006729531577
frame028_coreg.jpg	236	808.2666810261233	632.4688130550726
frame028_coreg.jpg	237	1047.6967613900551	1079.505088214838
frame028_coreg.jpg	238	1065.8665548456647	715.3218244841677
frame028_coreg.jpg	239	764.7278516503097	875.5829320195184
frame028_coreg.jpg	240	794.9449219761098	782.3065018419395
frame028_coreg.jpg	241	1006.2758316371935	700.5524934346203
frame028_coreg.jpg	242	853.7500782288076	61.981805388906196
frame028_coreg.jpg	243	767.0161290993174	836.8251887474705
frame028_coreg.jpg	244	747.0729547569026	723.599383233569
frame028_coreg.jpg	245	1061.0776544417347	752.5362240157931
frame028_coreg.jpg	246	783.7433633896774	841.6577366833353
frame028_coreg.jpg	247	1043.2206548983695	572.0661520657093
frame028_coreg.jpg	248	1171.9753884632046	752.0595303388878
frame028_coreg.jpg	249	1172.874232203647	737.3254859395465
frame028_coreg.jpg	250	711.2138116458478	964.3039705272406
frame028_coreg.jpg	251	1230.0791105383598	228.8604918153669
frame028_coreg.jpg	252	1061.0259027465634	733.9088465699908
frame028_coreg.jpg	253	1234.360090291899	528.3178553870221
frame028_coreg.jpg	254	1560.4209794918909	801.1122861783721
frame028_coreg.jpg	255	1531.604567366594	805.679386386837
frame028_coreg.jpg	256	1218.64776680802	285.40257091328715
frame028_coreg.jpg	257	1545.0392122401063	807.8928214093464
frame028_coreg.jpg	258	1596.4929798456117	215.40421535513815
frame028_coreg.jpg	259	769.2043746538122	807.1254550896684
frame028_coreg.jpg	260	825.7031886829614	699.7631448472104
frame028_coreg.jpg	261	1050.0654104514026	606.0931483716919
frame028_coreg.jpg	262	1476.0801258582846	152.09121835259873
frame028_coreg.jpg	263	1530.4496635104747	858.8716806301885
frame028_coreg.jpg	264	1536.4172770274831	846.9071622668657
frame028_coreg.jpg	265	1230.9983003786867	355.2116353376589
frame028_coreg.jpg	266	793.1504741195359	749.8616863650425
frame028_coreg.jpg	267	1532.2230539386792	289.7012071282945
frame028_coreg.jpg	268	1308.2970727705415	1061.2749275956317
frame028_coreg.jpg	269	1545.4230008853424	303.51573253419633
frame028_coreg.jpg	270	1433.487069661653	257.148834287932
frame028_coreg.jpg	271	1212.6000852182472	774.0047338308138
frame028_coreg.jpg	272	1538.0998771379634	311.60272495209824
frame028_coreg.jpg	273	1200.8370132273728	504.9276395570465
frame029_coreg.jpg	232	1019.3714955585338	991.8211453976662
frame029_coreg.jpg	233	830.4889300131966	623.4558022607686
frame029_coreg.jpg	234	1019.4943601931666	1035.5333210305926
frame029_coreg.jpg	235	1025.6657892678204	838.9887306319961
frame029_coreg.jpg	236	808.0823688750311	639.1503383445036
frame029_coreg.jpg	239	764.6846256834294	882.7952568076653
frame029_coreg.jpg	240	794.635488475151	789.4761494876052
frame029_coreg.jpg	241	1006.1306979831967	706.0119507746999
frame029_coreg.jpg	242	853.4764729554504	68.8962494028516
frame029_coreg.jpg	243	767.0570830104075	843.6390540682428
frame029_coreg.jpg	244	747.2195085893186	730.4490020719234
frame029_coreg.jpg	245	1060.2872198611376	759.1359116631379
frame029_coreg.jpg	246	783.7530028816481	848.3920318077946
frame029_coreg.jpg	247	1042.395152331465	577.7859290905848
frame029_coreg.jpg	248	1171.0253302954077	757.829308069684
frame029_coreg.jpg	249	1171.9513001377977	743.2039752129026
frame029_coreg.jpg	250	711.1233477869245	971.4588138268139
